Merchant Id, Avg Ticket Size ,Merchant Name,Company Name,Integration type,Governorate,Sales Mcc,Sales Agent,Sales Head,Dam Name,Dam Head,Merchant Id  1,Card Present Premium,Card Present Premium6,Card Present Premium2030,In Store Forsa Psp,In Store Forsa Agg,In Store Get Go,In Store Shahry New,In Store Souhoolav2 Psp,In Store Souhoolav3 Psp,Onlive Souhoolav2 Psp,Online Souhoolav3 Psp,In Store Souhoolav2 Agg,In Store Souhoolav3 Agg,Onlive Souhoolav2 Agg,Online Souhoolav3 Agg,In Store Sympl,In Store Valu Psp,Online Forsa,Online Get Go,Online Premium,Online Shahry,Online Sympl,Online Valu Agg,Valu Online Valu Agg,Online Valu Psp,Valu Online Valu Psp,Aman V2 Psp,Aman V2 Agg,Khazna Agg,Khazna Psp,Valu Sympl,Total Amount
207763," 135,446 ",VIAN SIRA,01013001738,Online,Giza,مفروشات ومراتب,Mohamed_abdelwahed,mohamed_gamal,not_assigned, others,"859,199"," 14,737.00 "," 1,432,028.00 "," 1,018,152.00 "," 1,594,739.00 "," 395,018.00 "," 1,410,392.00 "," 614,900.00 "," 802,297.00 "," 535,123.00 "," 459,287.00 "," 1,463,910.00 "," 1,677,681.00 "," 767,689.00 "," 1,890,245.00 "," 453,562.00 "," 779,290.00 "," 1,437,576.00 "," 1,032,283.00 "," 1,542,247.00 "," 1,829,976.00 "," 275,941.00 "," 663,402.00 "," 886,894.00 "," 1,921,224.00 "," 1,729,656.00 "," 1,342,912.00 "," 1,557,590.00 "," 279,062.00 "," 1,050,467.00 "," 120,494.00 "," 1,502,363.00 "," 32,481,137.00 "
120055," 123,343 ",Penti,Penti,Online,Cairo,Others,Mohamed.Khalil,mohamed_elayah,not_assigned, others,"816,291"," 351,603.00 "," 362,128.00 "," 557,965.00 "," 8,456.00 "," 1,766,155.00 "," 450,542.00 "," 705,549.00 "," 961,122.00 "," 1,565,204.00 "," 1,428,713.00 "," 1,814,965.00 "," 1,831,632.00 "," 374,688.00 "," 629,015.00 "," 1,230,133.00 "," 758,857.00 "," 1,143,698.00 "," 1,280,122.00 "," 1,801,782.00 "," 1,642,494.00 "," 1,161,056.00 "," 993,299.00 "," 783,488.00 "," 671,089.00 "," 795,319.00 "," 1,494,714.00 "," 1,337,048.00 "," 305,612.00 "," 1,849,295.00 "," 732,974.00 "," 1,477,075.00 "," 32,265,792.00 "
167508," 104,457 ",ElSaad,01060864872,Online,Cairo,مطاعم و كافتريات,onboarding,telesales(Ezz),not_assigned, others,"727,949"," 1,020,582.00 "," 949,470.00 "," 1,473,695.00 "," 1,789,072.00 "," 1,930,407.00 "," 709,879.00 "," 1,092,617.00 "," 270,432.00 "," 1,618,624.00 "," 907,766.00 "," 1,509,610.00 "," 1,161,151.00 "," 619,701.00 "," 950,583.00 "," 1,469,532.00 "," 114,289.00 "," 839,359.00 "," 429,508.00 "," 1,153,617.00 "," 708,934.00 "," 1,782,448.00 "," 1,392,879.00 "," 1,035,185.00 "," 1,699,296.00 "," 817,306.00 "," 1,047,475.00 "," 1,428,721.00 "," 1,279,872.00 "," 389,923.00 "," 1,197,170.00 "," 1,765,078.00 "," 34,554,181.00 "
98450," 224,298 ",Fashionista,Fashionista222,Online,Cairo,ملابس,ahmed_morshid,muhamed_ezzeldin,aly_nasser,muhamed_ezzeldin,"158,261"," 134,103.00 "," 964,328.00 "," 595,872.00 "," 1,496,170.00 "," 471,057.00 "," 547,590.00 "," 1,189,693.00 "," 1,256,415.00 "," 416,362.00 "," 506,430.00 "," 764,799.00 "," 1,193,934.00 "," 668,076.00 "," 1,570,742.00 "," 744,198.00 "," 1,126,894.00 "," 884,811.00 "," 633,698.00 "," 1,447,087.00 "," 1,379,264.00 "," 573,930.00 "," 1,123,910.00 "," 181,403.00 "," 418,024.00 "," 433,271.00 "," 981,195.00 "," 467,745.00 "," 604,507.00 "," 1,709,608.00 "," 850,038.00 "," 1,873,703.00 "," 27,208,857.00 "
161549," 34,070 ",golden house company,01111384384,Online,Cairo,موبايل,hossam_awad,muhamed_ezzeldin,ahmed_effat,muhamed_ezzeldin,"559,997"," 349,698.00 "," 834,229.00 "," 1,112,869.00 "," 1,211,159.00 "," 1,886,468.00 "," 924,682.00 "," 869,383.00 "," 1,927,927.00 "," 1,410,982.00 "," 877,371.00 "," 536,202.00 "," 1,115,227.00 "," 1,903,271.00 "," 859,870.00 "," 1,456,180.00 "," 971,947.00 "," 335,551.00 "," 1,716,778.00 "," 1,938,531.00 "," 1,732,819.00 "," 995,354.00 "," 871,836.00 "," 1,854,612.00 "," 720,402.00 "," 1,431,441.00 "," 1,315,795.00 "," 263,799.00 "," 681,471.00 "," 956,684.00 "," 250,472.00 "," 786,341.00 "," 34,099,351.00 "
88227," 139,083 ",Vodafone,vodafone_retail,Online,Giza,,Sales_Enablement, others,A.attia,mohamed_elayah,"74,358"," 976,261.00 "," 1,687,423.00 "," 1,556,883.00 "," 772,278.00 "," 717,560.00 "," 231,186.00 "," 1,144,695.00 "," 347,447.00 "," 127,571.00 "," 1,240,155.00 "," 1,633,164.00 "," 1,642,610.00 "," 982,065.00 "," 1,700,621.00 "," 323,698.00 "," 819,560.00 "," 1,522,866.00 "," 396,368.00 "," 396,320.00 "," 960,674.00 "," 35,538.00 "," 588,289.00 "," 1,454,731.00 "," 763,691.00 "," 13,927.00 "," 1,123,103.00 "," 1,640,839.00 "," 1,498,514.00 "," 1,312,561.00 "," 1,140,443.00 "," 1,240,329.00 "," 29,991,370.00 "
52201," 28,709 ",Crocodile,Osama_19,POS,Giza,ملابس,Saleh_Farid,mohamed_gamal,Peter_bishara,mohamed_gamal,"138,006"," 457,596.00 "," 1,485,908.00 "," 1,147,402.00 "," 15,547.00 "," 240,791.00 "," 1,148,415.00 "," 979,502.00 "," 1,154,967.00 "," 1,562,270.00 "," 1,799,622.00 "," 400,528.00 "," 1,001,496.00 "," 1,366,822.00 "," 524,318.00 "," 543,906.00 "," 1,903,791.00 "," 1,762,332.00 "," 253,407.00 "," 843,407.00 "," 1,563,739.00 "," 1,093,689.00 "," 885,548.00 "," 406,501.00 "," 1,504,776.00 "," 598,298.00 "," 1,831,144.00 "," 313,940.00 "," 590,307.00 "," 312,978.00 "," 1,830,832.00 "," 1,040,449.00 "," 30,564,228.00 "
182783," 92,627 ",Silver sun,Silversun6,Online,Giza,ملابس,Ahmed_Osama,ahmed_abass,rania_mohamed,ahmed_abass,"89,038"," 742,337.00 "," 323,951.00 "," 768,024.00 "," 1,807,267.00 "," 1,936,683.00 "," 720,133.00 "," 90,570.00 "," 188,592.00 "," 130,620.00 "," 1,721,988.00 "," 133,463.00 "," 1,655,850.00 "," 607,465.00 "," 1,921,291.00 "," 279,955.00 "," 1,116,193.00 "," 63,343.00 "," 107,999.00 "," 499,930.00 "," 1,210,990.00 "," 1,107,811.00 "," 162,791.00 "," 1,238,021.00 "," 1,004,089.00 "," 1,405,491.00 "," 352,671.00 "," 19,761.00 "," 586,551.00 "," 1,080,027.00 "," 1,978,016.00 "," 931,200.00 "," 25,893,073.00 "
55356," 132,957 ",PycckNN AOM,AmgadWageh,Online,Giza,ملابس,Abdelrahman_lashen,mohamed_gamal,Mohamedmamdouh,mohamed_gamal,"156,619"," 707,496.00 "," 198,542.00 "," 1,018,297.00 "," 1,171,367.00 "," 36,399.00 "," 1,083,190.00 "," 1,374,202.00 "," 1,418,304.00 "," 1,857,235.00 "," 70,119.00 "," 338,935.00 "," 1,344,367.00 "," 496,261.00 "," 126,054.00 "," 1,314,768.00 "," 1,192,399.00 "," 1,462,460.00 "," 1,161,735.00 "," 704,911.00 "," 1,864,352.00 "," 1,556,364.00 "," 66,514.00 "," 1,041,891.00 "," 1,485,519.00 "," 49,904.00 "," 144,707.00 "," 1,387,192.00 "," 364,743.00 "," 471,611.00 "," 1,736,734.00 "," 1,008,901.00 "," 28,255,473.00 "
203060," 232,898 ",Enigma_Kids,Enigma5,Online,Cairo,ملابس,Abdelrahman_lashen,mohamed_gamal,Karim_elanbary,mohamed_gamal,"51,587"," 1,682,967.00 "," 1,234,610.00 "," 1,043,295.00 "," 1,237,598.00 "," 395,561.00 "," 1,874,237.00 "," 121,509.00 "," 1,001,943.00 "," 477,402.00 "," 532,551.00 "," 1,211,765.00 "," 1,197,988.00 "," 667,897.00 "," 1,268,536.00 "," 410,716.00 "," 255,793.00 "," 421,624.00 "," 1,226,327.00 "," 702,839.00 "," 190,875.00 "," 1,476,667.00 "," 1,285,645.00 "," 195,237.00 "," 74,851.00 "," 1,605,817.00 "," 1,569,639.00 "," 1,716,345.00 "," 1,449,804.00 "," 887,743.00 "," 613,482.00 "," 1,212,958.00 "," 29,244,221.00 "
212175," 169,860 ",Bluelight,Bluelight,Online,Cairo,الكترونيات,khaled_sayed,muhamed_ezzeldin,Fady_ihab,ahmed_abass,"118,155"," 413,113.00 "," 1,239,241.00 "," 1,471,062.00 "," 1,918,297.00 "," 63,552.00 "," 1,235,483.00 "," 1,760,718.00 "," 1,403,106.00 "," 1,883,551.00 "," 1,733,795.00 "," 1,932,548.00 "," 1,338,777.00 "," 45,977.00 "," 933,416.00 "," 700,296.00 "," 1,738,729.00 "," 1,795,041.00 "," 1,350,849.00 "," 1,960,589.00 "," 245,462.00 "," 102,357.00 "," 1,235,507.00 "," 1,695,532.00 "," 628,066.00 "," 106,414.00 "," 1,799,533.00 "," 986,922.00 "," 155,651.00 "," 1,765,934.00 "," 72,598.00 "," 336,874.00 "," 34,048,990.00 "
121485," 113,965 ",El madina,01121656662,POS,Cairo,سيراميك وادوات سباكة,salah_mohamed,ahmed_abass,hossammohamed,ahmed_abass,"593,956"," 540,467.00 "," 961,023.00 "," 167,880.00 "," 69,838.00 "," 1,313,064.00 "," 305,776.00 "," 858,739.00 "," 1,928,199.00 "," 903,477.00 "," 624,580.00 "," 1,678,378.00 "," 268,171.00 "," 453,871.00 "," 1,480,708.00 "," 682,077.00 "," 1,570,134.00 "," 1,280,673.00 "," 695,947.00 "," 1,812,453.00 "," 997,496.00 "," 301,930.00 "," 1,709,978.00 "," 814,447.00 "," 101,087.00 "," 151,773.00 "," 1,068,550.00 "," 510,254.00 "," 1,667,924.00 "," 426,700.00 "," 1,836,309.00 "," 336,541.00 "," 27,518,444.00 "
168495," 34,050 ",PAPYRUS,SaMeh,POS,Cairo,سياحة و بزار,Saleh_Farid,mohamed_gamal,reem_hisham,mohamed_gamal,"134,896"," 575,292.00 "," 268,204.00 "," 372,427.00 "," 1,757,740.00 "," 1,464,879.00 "," 1,026,932.00 "," 1,424,600.00 "," 561,161.00 "," 493,827.00 "," 1,926,885.00 "," 1,369,603.00 "," 1,200,523.00 "," 1,623,188.00 "," 875,500.00 "," 507,389.00 "," 787,010.00 "," 510,122.00 "," 374,198.00 "," 8,333.00 "," 1,724,272.00 "," 300,519.00 "," 471,642.00 "," 1,751,586.00 "," 1,775,822.00 "," 150,451.00 "," 329,104.00 "," 379,654.00 "," 823,886.00 "," 697,981.00 "," 424,727.00 "," 1,913,549.00 "," 27,871,006.00 "
96029," 26,536 ",yakot 3,yakot3,POS,Cairo,صيداليات,mostafa_abdelazim,muhamed_ezzeldin,ahmed_nabil,muhamed_ezzeldin,"26,468"," 1,845,708.00 "," 364,011.00 "," 1,174,664.00 "," 1,026,864.00 "," 1,237,400.00 "," 848,188.00 "," 66,558.00 "," 430,166.00 "," 294,087.00 "," 1,741,941.00 "," 1,548,904.00 "," 907,712.00 "," 1,913,017.00 "," 884,623.00 "," 767,186.00 "," 1,096,616.00 "," 720,208.00 "," 1,488,228.00 "," 967,790.00 "," 437,695.00 "," 1,761,197.00 "," 1,066,567.00 "," 582,584.00 "," 76,090.00 "," 1,013,698.00 "," 1,285,462.00 "," 1,907,417.00 "," 1,534,097.00 "," 173,338.00 "," 219,606.00 "," 1,868,859.00 "," 31,250,481.00 "
46252," 177,703 ",Camel Bazzer,Mohamed553,Online,Giza,سياحة و بزار,Kerolos_kedes,mohamed_gamal,Ibrahim_youssef,mohamed_gamal,"150,323"," 1,959,487.00 "," 372,416.00 "," 1,324,498.00 "," 1,867,841.00 "," 1,605,052.00 "," 658,322.00 "," 125,662.00 "," 1,008,562.00 "," 1,022,366.00 "," 309,369.00 "," 1,748,023.00 "," 1,602,841.00 "," 93,932.00 "," 1,577,545.00 "," 1,933,778.00 "," 1,121,944.00 "," 1,603,355.00 "," 1,341,242.00 "," 768,964.00 "," 1,524,481.00 "," 827,938.00 "," 1,625,996.00 "," 383,038.00 "," 480,239.00 "," 1,624,856.00 "," 316,935.00 "," 1,663,940.00 "," 757,229.00 "," 1,598,207.00 "," 1,728,776.00 "," 107,285.00 "," 34,684,119.00 "
108046," 151,897 ",IK,01066669672,POS,Cairo,الكترونيات,Mohamed_gad,muhamed_ezzeldin,hosam_shaban,muhamed_ezzeldin,"664,944"," 1,052,769.00 "," 1,414,223.00 "," 951,603.00 "," 1,923,633.00 "," 775,164.00 "," 27,267.00 "," 627,158.00 "," 1,705,924.00 "," 686,683.00 "," 1,861,961.00 "," 558,160.00 "," 1,086,279.00 "," 673,618.00 "," 1,210,973.00 "," 67,718.00 "," 1,313,171.00 "," 1,087,422.00 "," 1,229,202.00 "," 1,656,417.00 "," 867,373.00 "," 498,838.00 "," 1,630,120.00 "," 797,111.00 "," 1,277,872.00 "," 1,728,555.00 "," 855,415.00 "," 969,839.00 "," 1,472,090.00 "," 293,740.00 "," 270,479.00 "," 244,886.00 "," 30,815,663.00 "
232996," 121,376 ",Furniture Ideal,furnitureideal,POS,Giza,أثاث,Sales_Enablement, others,alia_sharif,mohamed_elayah,"5,538"," 552,925.00 "," 541,699.00 "," 869,466.00 "," 1,365,090.00 "," 841,905.00 "," 1,175,156.00 "," 1,167,412.00 "," 850,279.00 "," 590,739.00 "," 773,149.00 "," 163,669.00 "," 1,678,463.00 "," 178,909.00 "," 1,639,309.00 "," 661,943.00 "," 1,432,117.00 "," 332,719.00 "," 1,607,583.00 "," 1,901,253.00 "," 127,184.00 "," 707,621.00 "," 1,199,692.00 "," 975,916.00 "," 1,790,469.00 "," 875,686.00 "," 90,058.00 "," 461,637.00 "," 865,769.00 "," 930,301.00 "," 1,701,017.00 "," 385,138.00 "," 28,434,273.00 "
146361," 85,431 ",Andrew Amin,andrew2020,Online,Cairo,طبي (مستشفيات و عيادات ومعامل),mina_tharwat,ahmed_abass,amal_mohsen,ahmed_abass,"78,505"," 200,478.00 "," 33,977.00 "," 1,973,264.00 "," 1,786,619.00 "," 1,929,191.00 "," 47,431.00 "," 33,076.00 "," 1,449,062.00 "," 1,308,849.00 "," 1,345,122.00 "," 315,538.00 "," 975,428.00 "," 1,319,509.00 "," 518,884.00 "," 1,016,667.00 "," 1,445,936.00 "," 462,028.00 "," 1,826,935.00 "," 202,973.00 "," 1,150,543.00 "," 650,929.00 "," 1,549,894.00 "," 1,386,375.00 "," 938,229.00 "," 464,772.00 "," 1,527,611.00 "," 654,874.00 "," 203,860.00 "," 694,615.00 "," 633,134.00 "," 103,828.00 "," 28,149,631.00 "
223845," 156,017 ",Apple world,Apple21,Online,Cairo,الكترونيات,muhamed_ezzeldin,muhamed_ezzeldin,k_fahmy,muhamed_ezzeldin,"127,916"," 345,351.00 "," 1,246,411.00 "," 1,788,579.00 "," 1,638,677.00 "," 349,885.00 "," 1,495,884.00 "," 1,562,991.00 "," 1,481,822.00 "," 1,323,304.00 "," 541,934.00 "," 426,657.00 "," 1,406,146.00 "," 1,373,475.00 "," 856,783.00 "," 888,959.00 "," 418,515.00 "," 1,110,275.00 "," 1,236,620.00 "," 1,569,290.00 "," 776,885.00 "," 1,002,279.00 "," 1,129,673.00 "," 1,222,651.00 "," 516,064.00 "," 723,241.00 "," 786,812.00 "," 1,039,329.00 "," 1,688,154.00 "," 1,374,864.00 "," 577,900.00 "," 877,049.00 "," 32,776,459.00 "
65970," 63,160 ",BEAUTY CENTER OKSANA,01011628688,Online,Giza,تجميل,Donia_Ahmed,telesales(Ezz),Donia_Ahmed,telesales(Ezz),"327,416"," 969,324.00 "," 549,947.00 "," 335,720.00 "," 1,630,897.00 "," 353,603.00 "," 1,413,588.00 "," 51,343.00 "," 890,043.00 "," 177,745.00 "," 97,583.00 "," 313,468.00 "," 484,250.00 "," 1,585,323.00 "," 1,441,717.00 "," 197,291.00 "," 1,135,651.00 "," 1,914,613.00 "," 1,040,269.00 "," 1,557,245.00 "," 1,377,568.00 "," 336,362.00 "," 275,819.00 "," 951,778.00 "," 884,328.00 "," 1,119,713.00 "," 240,430.00 "," 1,067,157.00 "," 359,438.00 "," 1,255,629.00 "," 1,019,435.00 "," 1,321,653.00 "," 26,348,930.00 "
169236," 175,934 ",Lara cotton,SelvyAdel1,Online,Cairo,ملابس,ahmed_abass,ahmed_abass,Mohamed_Khodary,ahmed_abass,"35,695"," 1,844,260.00 "," 1,592,267.00 "," 657,118.00 "," 298,913.00 "," 458,355.00 "," 763,102.00 "," 1,209,187.00 "," 1,123,107.00 "," 1,842,596.00 "," 581,940.00 "," 1,767,490.00 "," 1,427,022.00 "," 1,901,626.00 "," 1,609,229.00 "," 1,787,101.00 "," 1,020,198.00 "," 1,692,991.00 "," 517,704.00 "," 1,774,491.00 "," 1,846,991.00 "," 796,954.00 "," 1,111,124.00 "," 1,354,351.00 "," 655,787.00 "," 41,192.00 "," 771,492.00 "," 1,030,083.00 "," 1,664,024.00 "," 1,614,616.00 "," 265,310.00 "," 273,106.00 "," 35,293,727.00 "
162428," 77,862 ",Rico,Rico,Online,Giza,سوبر ماركت /  هايبرماركت,mohamed_ramadan,mohamed_gamal,a_nemr,mohamed_gamal,"28,232"," 1,017,155.00 "," 1,458,037.00 "," 1,053,938.00 "," 797,721.00 "," 281,423.00 "," 331,035.00 "," 125,148.00 "," 593,095.00 "," 1,454,366.00 "," 216,514.00 "," 39,887.00 "," 1,531,030.00 "," 1,352,768.00 "," 1,314,745.00 "," 1,024,045.00 "," 1,164,992.00 "," 1,374,818.00 "," 74,907.00 "," 902,854.00 "," 1,644,618.00 "," 832,291.00 "," 802,539.00 "," 363,737.00 "," 1,659,674.00 "," 610,245.00 "," 1,694,100.00 "," 922,911.00 "," 1,643,520.00 "," 531,714.00 "," 1,481,361.00 "," 163,925.00 "," 28,459,113.00 "
241320," 222,487 ",Farmacare,Farma_789,Online,Giza,صيداليات,Saleh_Farid,mohamed_gamal,mo_reda,mohamed_gamal,"116,050"," 1,707,069.00 "," 1,821,027.00 "," 1,323,576.00 "," 1,307,048.00 "," 1,700,372.00 "," 830,566.00 "," 376,886.00 "," 782,805.00 "," 836,985.00 "," 143,648.00 "," 731,742.00 "," 1,370,675.00 "," 1,374,591.00 "," 675,666.00 "," 1,721,445.00 "," 1,343,836.00 "," 1,382,357.00 "," 637,229.00 "," 811,515.00 "," 1,638,796.00 "," 1,504,151.00 "," 1,897,312.00 "," 441,558.00 "," 1,121,179.00 "," 777,281.00 "," 1,414,045.00 "," 1,735,752.00 "," 729,344.00 "," 195,353.00 "," 1,547,923.00 "," 1,447,959.00 "," 35,329,691.00 "
202493," 247,292 ",Hot Line,ehabata,Online,Cairo,ملابس,Zeinab_Saeed,telesales(Ezz),Zeinab_Saeed,telesales(Ezz),"88,039"," 343,733.00 "," 542,929.00 "," 440,148.00 "," 1,741,874.00 "," 1,478,791.00 "," 703,544.00 "," 904,280.00 "," 455,637.00 "," 1,487,743.00 "," 126,710.00 "," 1,480,312.00 "," 57,411.00 "," 1,685,289.00 "," 1,702,290.00 "," 407,506.00 "," 845,061.00 "," 1,574,588.00 "," 1,244,990.00 "," 1,249,690.00 "," 538,500.00 "," 1,168,840.00 "," 1,738,214.00 "," 234,437.00 "," 1,306,397.00 "," 825,760.00 "," 88,619.00 "," 1,303,696.00 "," 623,652.00 "," 1,871,389.00 "," 405,255.00 "," 1,926,602.00 "," 30,503,887.00 "
209920," 94,170 ",blanckaeg,01019377940,Online,Cairo,ملابس,tarek_ghaly,mohamed_elayah,mahdy_ahmed,mohamed_elayah,"692,491"," 920,953.00 "," 1,351,219.00 "," 246,784.00 "," 454,442.00 "," 1,523,151.00 "," 953,900.00 "," 623,228.00 "," 482,841.00 "," 752,285.00 "," 1,059,300.00 "," 1,242,777.00 "," 945,158.00 "," 1,415,071.00 "," 546,955.00 "," 678,338.00 "," 76,953.00 "," 959,039.00 "," 1,551,126.00 "," 47,821.00 "," 413,866.00 "," 1,650,193.00 "," 72,927.00 "," 395,195.00 "," 1,211,953.00 "," 658,651.00 "," 956,864.00 "," 1,308,988.00 "," 794,463.00 "," 389,489.00 "," 1,765,011.00 "," 186,886.00 "," 25,635,827.00 "
144746," 19,088 ",ROXANA,roxana10,Online,Cairo,طبي (مستشفيات و عيادات ومعامل),mohamed_gamal,mohamed_gamal,A_abduldayem,mohamed_gamal,"131,431"," 1,084,706.00 "," 1,233,742.00 "," 1,319,513.00 "," 1,696,253.00 "," 291,129.00 "," 1,593,116.00 "," 1,284,825.00 "," 640,971.00 "," 231,097.00 "," 1,431,701.00 "," 1,802,937.00 "," 961,287.00 "," 1,147,339.00 "," 1,091,862.00 "," 27,711.00 "," 1,849,993.00 "," 339,014.00 "," 1,166,264.00 "," 1,449,225.00 "," 776,326.00 "," 1,488,862.00 "," 1,822,146.00 "," 1,049,041.00 "," 1,432,750.00 "," 1,901,140.00 "," 14,841.00 "," 623,235.00 "," 525,003.00 "," 97,886.00 "," 1,942,957.00 "," 1,378,063.00 "," 33,694,935.00 "
237457," 153,736 ",حلقة وصل,01150502503,Online,Cairo,Others,,,,,"168,332"," 1,579,841.00 "," 151,463.00 "," 267,400.00 "," 259,068.00 "," 1,641,919.00 "," 391,485.00 "," 1,662,511.00 "," 311,434.00 "," 243,828.00 "," 938,529.00 "," 1,188,537.00 "," 243,420.00 "," 73,428.00 "," 1,233,058.00 "," 1,823,483.00 "," 321,725.00 "," 1,557,824.00 "," 1,912,883.00 "," 1,295,532.00 "," 1,854,997.00 "," 144,677.00 "," 1,251,635.00 "," 100,535.00 "," 138,302.00 "," 1,037,119.00 "," 350,304.00 "," 1,956,890.00 "," 1,636,042.00 "," 1,460,927.00 "," 1,167,156.00 "," 1,994,126.00 "," 30,190,078.00 "
102805," 219,440 ",Sprint X sport,Sprint1995,Online,Cairo,ملابس,ahmed_shabaan,mohamed_gamal,Mtharwat,mohamed_gamal,"707,149"," 207,792.00 "," 1,064,433.00 "," 263,770.00 "," 1,665,175.00 "," 77,493.00 "," 1,347,161.00 "," 879,347.00 "," 1,537,250.00 "," 359,590.00 "," 1,144,649.00 "," 1,719,823.00 "," 295,406.00 "," 1,272,331.00 "," 1,868,707.00 "," 1,856,561.00 "," 416,465.00 "," 52,327.00 "," 643,901.00 "," 591,009.00 "," 1,637,708.00 "," 59,368.00 "," 844,593.00 "," 708,675.00 "," 1,960,500.00 "," 288,438.00 "," 1,179,190.00 "," 1,536,563.00 "," 24,099.00 "," 277,447.00 "," 619,335.00 "," 742,997.00 "," 27,142,103.00 "
36345," 146,737 ",حبه كارميل,01141704120,Online,Cairo,مطاعم و كافتريات,mohamed_gamal,mohamed_gamal,Mohamed_zakzok,mohamed_gamal,"175,985"," 600,270.00 "," 1,086,796.00 "," 1,396,877.00 "," 1,549,040.00 "," 1,828,732.00 "," 750,999.00 "," 1,447,772.00 "," 1,687,907.00 "," 1,365,090.00 "," 1,433,306.00 "," 197,512.00 "," 1,018,846.00 "," 1,439,861.00 "," 242,645.00 "," 1,346,996.00 "," 909,928.00 "," 93,771.00 "," 986,681.00 "," 1,736,219.00 "," 1,242,598.00 "," 163,349.00 "," 1,754,011.00 "," 1,418,088.00 "," 950,949.00 "," 499,013.00 "," 1,340,909.00 "," 333,700.00 "," 797,388.00 "," 863,635.00 "," 873,461.00 "," 802,546.00 "," 32,158,895.00 "
232376," 192,919 ",FEVER,Fever1,POS,Giza,ملابس,Ahmed_Magdy,muhamed_ezzeldin,mohamed_yousef,ahmed_abass,"50,933"," 881,336.00 "," 1,846,027.00 "," 118,063.00 "," 1,180,358.00 "," 1,811,272.00 "," 1,383,235.00 "," 1,449,909.00 "," 1,717,741.00 "," 990,152.00 "," 840,463.00 "," 1,058,675.00 "," 744,398.00 "," 1,309,203.00 "," 527,329.00 "," 239,700.00 "," 979,743.00 "," 1,963,902.00 "," 662,012.00 "," 1,428,863.00 "," 886,293.00 "," 1,126,220.00 "," 1,228,656.00 "," 1,497,809.00 "," 440,596.00 "," 456,610.00 "," 591,609.00 "," 985,406.00 "," 1,616,018.00 "," 1,411,101.00 "," 1,706,997.00 "," 362,792.00 "," 33,442,488.00 "
20989," 43,611 ",My_store1,My_store1,Online,Giza,الكترونيات,eslamosman,ahmed_abass,Ezz_damcancel,muhamed_ezzeldin,"149,077"," 338,412.00 "," 1,673,812.00 "," 886,957.00 "," 401,368.00 "," 450,806.00 "," 1,101,117.00 "," 1,376,802.00 "," 40,978.00 "," 319,024.00 "," 790,118.00 "," 323,358.00 "," 1,393,877.00 "," 1,913,102.00 "," 98,374.00 "," 1,001,925.00 "," 1,792,796.00 "," 788,785.00 "," 1,244,219.00 "," 1,507,673.00 "," 58,138.00 "," 588,560.00 "," 1,044,748.00 "," 1,191,317.00 "," 1,807,569.00 "," 1,690,352.00 "," 510,351.00 "," 964,792.00 "," 1,426,699.00 "," 210,477.00 "," 66,993.00 "," 1,117,030.00 "," 28,120,529.00 "
25073," 84,428 ",SALEM GROUP,Sa444,Online,Cairo,سيراميك وادوات سباكة,Diaa_El-Deen,mohamed_gamal,abdelrhmantaher,mohamed_gamal,"664,685"," 1,565,598.00 "," 1,828,901.00 "," 913,874.00 "," 393,431.00 "," 1,420,458.00 "," 55,922.00 "," 956,416.00 "," 405,738.00 "," 1,158,842.00 "," 729,550.00 "," 1,140,310.00 "," 1,335,641.00 "," 1,405,971.00 "," 883,148.00 "," 1,979,013.00 "," 1,385,770.00 "," 1,118,355.00 "," 802,712.00 "," 1,694,316.00 "," 820,947.00 "," 825,669.00 "," 824,062.00 "," 439,011.00 "," 1,543,413.00 "," 1,344,174.00 "," 139,742.00 "," 1,344,061.00 "," 588,411.00 "," 1,636,299.00 "," 858,721.00 "," 289,746.00 "," 31,828,222.00 "
75869," 196,060 ",Dr Mirham Abdelaziz Pharmacy,DrMirham,POS,Giza,صيداليات,Ali_Abdo_Ali,mohamed_gamal,Zeinab_Saeed,telesales(Ezz),"710,356"," 472,745.00 "," 1,475,993.00 "," 1,072,493.00 "," 1,951,794.00 "," 1,267,925.00 "," 1,851,953.00 "," 1,646,190.00 "," 706,176.00 "," 1,144,773.00 "," 1,880,588.00 "," 1,737,861.00 "," 794,230.00 "," 576,793.00 "," 1,593,868.00 "," 1,670,666.00 "," 713,976.00 "," 991,431.00 "," 462,713.00 "," 704,273.00 "," 1,908,754.00 "," 248,681.00 "," 1,433,135.00 "," 397,443.00 "," 1,930,750.00 "," 494,693.00 "," 1,964,241.00 "," 729,328.00 "," 1,812,626.00 "," 50,190.00 "," 1,631,152.00 "," 1,317,387.00 "," 36,634,821.00 "
